id,keyword,location,text,target,urgency,processed_text,keyword_feature,location_feature
7541,mudslide,"La Cañada, California","La Cañada History: Foothill soaked, homes ordered evacuated in face of mudslide threats https://t.co/Nsye8h1RVa",1,low,la ca ada history  foothill soaked  homes ordered evacuated in face of mudslide threats https   t co nsye h rva,LOW_mudslide,high_risk_location
7542,mudslide,,"""Mudslide in the Ein Al-Loza neighborhood of Silwan, south of Al-Aqsa Mosque, without intervention of the Jerusalem Municip…",1,low,mudslide in the ein al loza neighborhood of silwan  south of al aqsa mosque  without intervention of the jerusalem municip,LOW_mudslide,no_location
7543,mudslide,Ramallah,"""Mudslide in the Ein Al-Loza neighborhood of Silwan, south of Al-Aqsa Mosque, without intervention of the Jerusalem… https://t.co/ubqXVNaO5J",1,low,mudslide in the ein al loza neighborhood of silwan  south of al aqsa mosque  without intervention of the jerusalem  https   t co ubqxvnao j,LOW_mudslide,normal_location
7544,mudslide,,Avalanche...landslide...mudslide...volley...flood...rain...torrent...tide...snow...ice...rock...wave...crack...faul… https://t.co/fVcyulBg7c,0,low,avalanche   landslide   mudslide   volley   flood   rain   torrent   tide   snow   ice   rock   wave   crack   faul  https   t co fvcyulbg c,LOW_mudslide,no_location
7545,mudslide,,"I slipped over big time, found myself a little mudslide. Luckily my big puffy priory coat softened my fall. However… https://t.co/5MpvzpJ7MP",0,low,i slipped over big time  found myself a little mudslide  luckily my big puffy priory coat softened my fall  however  https   t co  mpvzpj mp,LOW_mudslide,no_location
7546,mudslide,United States,Why is grocery shopping so hard? I'm in the ice cream aisle and I suddenly don't know what one I want. Who wants a… https://t.co/KHSTDAj0kb,0,low,why is grocery shopping so hard  i m in the ice cream aisle and i suddenly don t know what one i want  who wants a  https   t co khstdaj kb,LOW_mudslide,normal_location
7547,mudslide,,"9.""Caught In A Landslide"" https://t.co/tD2NV4oSUC … #landslide #caught #mudslide #bohemian #rhapsody #quee…",0,low,caught in a landslide  https   t co td nv osuc    landslide  caught  mudslide  bohemian  rhapsody  quee,LOW_mudslide,no_location
7548,mudslide,ATX,"And as predictable as a mudslide, here come all the articles and whispers and intimations that Sanders and Warren a… https://t.co/zVJtIsyUrK",0,low,and as predictable as a mudslide  here come all the articles and whispers and intimations that sanders and warren a  https   t co zvjtisyurk,LOW_mudslide,normal_location
7549,mudslide,,🙄🙄🙄That's why we need Competent Senators. Lahar ang nais ni iyoy. Mudslide/landslide is a possible effect puttin… https://t.co/M2VVJ4OjYR,0,low,that s why we need competent senators  lahar ang nais ni iyoy  mudslide landslide is a possible effect puttin  https   t co m vvj ojyr,LOW_mudslide,no_location
7550,mudslide,"Niagara Falls, NY",Today I learned there's a lot more alcohol in a Mudslide than I thought. Drank 4 in the past hour. #wasted,0,low,today i learned there s a lot more alcohol in a mudslide than i thought  drank   in the past hour   wasted,LOW_mudslide,normal_location
7551,mudslide,,What do you call a bunch of black people falling down the hill?... a mudslide,0,low,what do you call a bunch of black people falling down the hill     a mudslide,LOW_mudslide,no_location
7552,mudslide,"Angers, France",This lady at the airport bar asked for a mudslide despite it not being on the menu and they said they didn’t have t… https://t.co/ZlI1tuNJhk,0,low,this lady at the airport bar asked for a mudslide despite it not being on the menu and they said they didn t have t  https   t co zli tunjhk,LOW_mudslide,normal_location
7553,mudslide,"Washington, USA",ROAD CLOSURE: Reiter Rd is closed about 2 miles east of May Creek Rd for a mudslide that is fully blocking the roadway. T…,1,low,road closure  reiter rd is closed about   miles east of may creek rd for a mudslide that is fully blocking the roadway  t,LOW_mudslide,normal_location
7554,mudslide,The Netherlands,"Until your house is washed away by a mudslide, or you don't have water because of drought.",0,low,until your house is washed away by a mudslide  or you don t have water because of drought,LOW_mudslide,normal_location
7555,mudslide,"Snohomish County, Washington",ROAD CLOSURE: Reiter Rd is closed about 2 miles east of May Creek Rd for a mudslide that is fully blocking the road… https://t.co/QIhVpf5h5e,1,low,road closure  reiter rd is closed about   miles east of may creek rd for a mudslide that is fully blocking the road  https   t co qihvpf h e,LOW_mudslide,normal_location
7556,mudslide,"Boston, MA",Simply minty and fresh. Try this delicious Keto-Friendly Peppermint Mudslide and get ready for the holidays! 🍭 https://t.co/jBDdEvPd2s,0,low,simply minty and fresh  try this delicious keto friendly peppermint mudslide and get ready for the holidays    https   t co jbddevpd s,LOW_mudslide,normal_location
7557,mudslide,"Pi⚜️⚜️sburgh, Penns🕊lvania",This started in the late 80s when environmental groups successfully lobbied that species were endangered a…,0,low,this started in the late   s when environmental groups successfully lobbied that species were endangered a,LOW_mudslide,normal_location
7558,mudslide,,I am saddened by the unfortunate news of the mudslide that has claimed lives and destroyed properties in Sierra Leone.(1/…,1,low,i am saddened by the unfortunate news of the mudslide that has claimed lives and destroyed properties in sierra leone,LOW_mudslide,no_location
7559,mudslide,,let's talk abt mudslide???? https://t.co/NAn4O98WLp,0,low,let s talk abt mudslide     https   t co nan o  wlp,LOW_mudslide,no_location
7560,mudslide,"North Carolina, USA",More like Trump mudslide—we all die.,0,low,more like trump mudslide we all die,LOW_mudslide,normal_location
7561,mudslide,,Mudslide: Acid rain: https://t.co/xvpXcSat6S https://t.co/liXwiWAykF,0,low,mudslide  acid rain  https   t co xvpxcsat s https   t co lixwiwaykf,LOW_mudslide,no_location
7562,mudslide,UP Diliman,acid rain and mudslide found dead in a ditch,0,low,acid rain and mudslide found dead in a ditch,LOW_mudslide,normal_location
7563,mudslide,"Minnesota, USA",Swingin into the new week. - Like • Follow • Share - #funrun #mudrun #terrainrace #muddy #exploremn #shootmn… https://t.co/xBcQVwxkSL,0,low,swingin into the new week    like   follow   share    funrun  mudrun  terrainrace  muddy  exploremn  shootmn  https   t co xbcqvwxksl,LOW_mudslide,normal_location
7564,mudslide,Somewhere RED!!!!IFBAP,the backside of the mountain is now a mudslide.. https://t.co/CHMCifJerE,0,low,the backside of the mountain is now a mudslide   https   t co chmcifjere,LOW_mudslide,normal_location
7565,mudslide,Geffen,The bitch wants to start a mudslide or I don't know acid rain? Very bright. https://t.co/QtWSMFrp0K,0,low,the bitch wants to start a mudslide or i don t know acid rain  very bright  https   t co qtwsmfrp k,LOW_mudslide,normal_location
7566,mudslide,bottom of the sea,ez acid rain and mudslide https://t.co/zZggQN5ar1,0,low,ez acid rain and mudslide https   t co zzggqn ar,LOW_mudslide,normal_location
7567,mudslide,Philippines,"Do you know lahar or mudslide? Also, may incoming weather disturbance if you're just checking facts https://t.co/GSp32DYkJZ",0,low,do you know lahar or mudslide  also  may incoming weather disturbance if you re just checking facts https   t co gsp  dykjz,LOW_mudslide,high_risk_location
7568,mudslide,earth,mudslide....is possible.,0,low,mudslide    is possible,LOW_mudslide,normal_location
7569,mudslide,,Hasenacher Balou Couleur with his successful parents: Glenara Mudslide (top-level showjumper) and Balou du Rouet (inte…,0,low,hasenacher balou couleur with his successful parents  glenara mudslide  top level showjumper  and balou du rouet  inte,LOW_mudslide,no_location
7570,mudslide,Cebu,I remembered what our photojourn teacher shared during the Southern leyte mudslide. She was torned between taking a… https://t.co/wqyaTNKMYo,0,low,i remembered what our photojourn teacher shared during the southern leyte mudslide  she was torned between taking a  https   t co wqyatnkmyo,LOW_mudslide,normal_location
7571,mudslide,,"Living in denial I never thought we will go round Kenya campaign against Rtd Raila Odinga, mudslide the ODM Leader that h…",0,low,living in denial i never thought we will go round kenya campaign against rtd raila odinga  mudslide the odm leader that h,LOW_mudslide,no_location
7572,mudslide,"Kampala, Uganda",Bududa Leaders Grappling About Government Mudslide Victims Relocation Program https://t.co/9cJZYktTJx via media,0,low,bududa leaders grappling about government mudslide victims relocation program https   t co  cjzykttjx via media,LOW_mudslide,normal_location
7573,mudslide,"Herrliberg, Schweiz",Hasenacher Balou Couleur with his successful parents: Glenara Mudslide (top-level showjumper) and Balou du Rouet (i… https://t.co/PzXBTQo7M9,0,low,hasenacher balou couleur with his successful parents  glenara mudslide  top level showjumper  and balou du rouet  i  https   t co pzxbtqo m,LOW_mudslide,normal_location
7574,mudslide,Nairobi,"Living in denial I never thought we will go round Kenya campaign against Rtd Raila Odinga, mudslide the ODM Leader… https://t.co/EvJsjI0yQ4",0,low,living in denial i never thought we will go round kenya campaign against rtd raila odinga  mudslide the odm leader  https   t co evjsji yq,LOW_mudslide,normal_location
7575,mudslide,Kenilworth,Mudslide - the blue tones,0,low,mudslide   the blue tones,LOW_mudslide,normal_location
7576,mudslide,Central Coast California,This started in the late 80s when environmental groups successfully lobbied that species were enda… https://t.co/l90Pj91XIs,0,low,this started in the late   s when environmental groups successfully lobbied that species were enda  https   t co l  pj  xis,LOW_mudslide,high_risk_location
7577,mudslide,"Buckley, WA",Taholah can’t catch a break. First a mudslide closes the main road into town earlier last week. And now this. https://t.co/pZSONTbwal,0,low,taholah can t catch a break  first a mudslide closes the main road into town earlier last week  and now this  https   t co pzsontbwal,LOW_mudslide,normal_location
